SALE.TYPE,SOLD.DATE,PROPERTY.TYPE,PRICE,BEDS,BATHS,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,HOA.MONTH,STATUS,NEXT.OPEN.HOUSE.START.TIME,NEXT.OPEN.HOUSE.END.TIME,URL,SOURCE,MLS.,FAVORITE,INTERESTED,LIST.DATE
PAST SALE,September-22-2017,propertytype:Single Family Residential,USD410000,4,2.0,1512,6300,1928,NA,Sold,NA,NA,http://www.redfin.com/MD/Takoma-Park/6617-Eastern-Ave-20912/home/10972949,MRIS,MC10040361,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-25-2017,propertytype:Townhouse,USD669000,4,2.5,1836,2062,1910,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/612-Keefer-Pl-NW-20010/home/10043670,MRIS,DC9981132,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD635000,3,1.5,1536,2918,1919,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1319-Spring-Rd-NW-20010/home/10026133,MRIS,DC9984888,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-25-2017,propertytype:Townhouse,USD485000,3,1.5,1403,2244,1948,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/7529-9th-St-NW-20012/home/10037190,MRIS,DC10037040,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-26-2017,propertytype:Townhouse,USD1062776,3,2.5,2111,1872,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/231-8th-St-NE-20002/home/9902921,MRIS,DC10051487,N,Y,"Wednesday- Sep 20, 2017"
PAST SALE,September-28-2017,propertytype:Townhouse,USD1219000,3,3.5,1748,1620,1987,185,Sold,NA,NA,http://www.redfin.com/DC/Washington/3727-Winfield-Ln-NW-20007/home/9932091,MRIS,DC10037006,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-28-2017,propertytype:Townhouse,USD470000,3,2.0,1440,1820,1924,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/809-Quackenbos-St-NW-20011/home/10038803,MRIS,DC9898467,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-29-2017,propertytype:Single Family Residential,USD909000,4,3.0,3249,8346,1952,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3009-Daniel-Ln-NW-20015/home/9996956,MRIS,DC10022730,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD1662500,4,3.5,1376,1966,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2447-P-St-NW-20007/home/9928557,MRIS,DC10029702,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Single Family Residential,USD2040000,7,5.5,4784,9091,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5225-Partridge-Ln-NW-20016/home/9944167,MRIS,DC9943008,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD649000,3,1.5,1384,1375,1910,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/742-Harvard-St-NW-20001/home/10032054,MRIS,DC10049909,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-27-2017,propertytype:Townhouse,USD432000,3,1.5,1152,1890,1931,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5608-Kansas-Ave-NW-20011/home/10066632,MRIS,DC10052492,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-29-2017,propertytype:Single Family Residential,USD2000000,4,3.0,3421,9454,1940,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5058-Sedgwick-St-NW-20016/home/9945397,MRIS,DC10006137,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD516000,3,2.0,1224,2208,1925,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/620-Jefferson-St-NW-20011/home/10056919,MRIS,DC9937445,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Single Family Residential,USD1610000,4,4.5,3390,7965,1922,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3201-Garfield-St-NW-20008/home/9988063,MRIS,DC10029899,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD1333000,6,3.0,3494,3494,1907,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1123-Euclid-St-NW-20009/home/10030652,MRIS,DC10028782,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD692500,3,3.0,1440,1120,1925,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1441-Duncan-St-NE-20002/home/9916183,MRIS,DC9984770,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD450000,4,2.0,1395,1607,1928,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/611-Delafield-Pl-NW-20011/home/10057834,MRIS,DC10020936,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD930000,4,3.5,2404,1378,1915,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/923-11th-St-NE-20002/home/9907751,MRIS,DC10035831,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD995000,4,4.5,2500,1204,2005,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/88-P-St-NW-20001/home/21647138,MRIS,DC9985979,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-21-2017,propertytype:Townhouse,USD485000,3,1.0,1020,1246,1925,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1219-Trinidad-Ave-NE-20002/home/10180290,MRIS,DC10025395,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,September-21-2017,propertytype:Townhouse,USD176000,4,2.0,1284,2475,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/509-Oakwood-St-SE-20032/home/10166881,MRIS,DC10025733,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD1365000,4,3.5,2407,NA,2013,166,Sold,NA,NA,http://www.redfin.com/DC/Washington/941-M-St-NW-20001/unit-A/home/56691371,MRIS,DC10064081,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD699000,3,2.5,1902,1448,1916,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3114-Park-Pl-NW-20010/home/10044488,MRIS,DC10003988,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-27-2017,propertytype:Townhouse,USD350000,3,2.0,1760,1689,1942,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3327-B-St-SE-20019/home/10141703,MRIS,DC10056532,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD835000,4,3.5,2124,3260,1913,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1410-Buchanan-St-NW-20011/home/10016785,MRIS,DC10036792,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD1355000,3,3.5,2321,1546,1912,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2302-17th-St-NW-20009/home/10005010,MRIS,DC10024135,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD300000,3,1.5,1200,2364,2001,77,Sold,NA,NA,http://www.redfin.com/DC/Washington/1902-Tremont-St-SE-20020/home/10185040,MRIS,DC10026184,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Single Family Residential,USD549000,5,3.5,3000,11784,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1242-Anacostia-Rd-SE-20019/home/10143643,MRIS,DC9987690,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-28-2017,propertytype:Condo/Co-op,USD2400000,5,2.5,4050,NA,1796,3520,Sold,NA,NA,http://www.redfin.com/DC/Washington/1252-6th-St-SW-20024/unit-NA/home/141409198,MRIS,DC10000930,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-13-2017,propertytype:Single Family Residential,USD660000,4,3.5,2703,8000,1922,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3009-S-Dakota-Ave-NE-20018/home/10106106,MRIS,DC9988828,N,Y,"Friday- Aug 25, 2017"
PAST SALE,September-14-2017,propertytype:Single Family Residential,USD447000,4,3.0,1258,5000,1963,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3807-Massachusetts-Ave-SE-20019/home/10145100,MRIS,DC9969990,N,Y,"Sunday- Aug 27, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD363975,3,2.5,1544,2271,2009,43,Sold,NA,NA,http://www.redfin.com/DC/Washington/5030-Ivory-Walters-Ln-SE-20019/home/39955924,MRIS,DC10022502,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD22000,3,1.0,1659,NA,1944,250,Sold,NA,NA,http://www.redfin.com/DC/Washington/3031-30th-St-SE-20020/unit-5/home/12530053,MRIS,DC9947754,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-5-2017,propertytype:Single Family Residential,USD428000,6,4.0,4590,5229,1987,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5300-Central-Ave-SE-20019/home/10132716,MRIS,DC10013072,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,,propertytype:Single Family Residential,USD720000,6,3.5,2796,3565,1919,NA,,NA,NA,http://www.redfin.com/DC/Washington/2505-Rhode-Island-Ave-NE-20018/home/10180383,,,N,Y,NA
PAST SALE,September-18-2017,propertytype:Townhouse,USD299999,3,2.0,1527,NA,1978,207,Sold,NA,NA,http://www.redfin.com/DC/Washington/3124-Apple-Rd-NE-20018/unit-16/home/10107647,MRIS,DC10032703,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-6-2017,propertytype:Townhouse,USD580000,3,1.5,1368,987,1923,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1156-4th-St-NE-20002/home/9892091,MRIS,DC10031132,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-12-2017,propertytype:Single Family Residential,USD490000,3,1.5,1196,5614,1936,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1916-Shepherd-St-NE-20018/home/10101461,MRIS,DC10011626,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,September-14-2017,propertytype:Townhouse,USD850000,3,3.5,2100,978,2013,127,Sold,NA,NA,http://www.redfin.com/DC/Washington/3033-Chancellor-s-Way-NE-20017/home/40501987,MRIS,DC9997103,N,Y,"Sunday- Aug 27, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD685000,4,3.5,1962,1620,1924,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/909-Delafield-Pl-NW-20011/home/10040936,MRIS,DC9916407,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD859000,4,3.0,2300,NA,1916,359,Sold,NA,NA,http://www.redfin.com/DC/Washington/7-Grant-Cir-NW-20011/unit-2/home/113861888,MRIS,DC9933239,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD1545000,3,3.5,1865,NA,1895,278,Sold,NA,NA,http://www.redfin.com/DC/Washington/1806-9th-St-NW-20001/unit-2/home/130647455,MRIS,DC10021117,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,,propertytype:Townhouse,USD1035000,4,3.5,2040,835,1900,NA,,NA,NA,http://www.redfin.com/DC/Washington/1220-Bank-Aly-NW-20007/home/9925092,,,N,Y,NA
PAST SALE,,propertytype:Single Family Residential,USD439000,3,2.5,1602,3801,1939,NA,,NA,NA,http://www.redfin.com/DC/Washington/1505-Saratoga-Ave-NE-20018/home/10099023,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD490000,3,1.0,1496,NA,1890,NA,,NA,NA,http://www.redfin.com/DC/Washington/1223-W-St-NW-20009/home/9873403,,,N,Y,NA
PAST SALE,September-20-2017,propertytype:Townhouse,USD1900000,4,3.5,3700,1713,1905,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2229-California-St-NW-20008/home/9998122,MRIS,DC10022303,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD1695000,3,2.5,1698,1177,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3011-Dumbarton-St-NW-20007/home/9927230,MRIS,DC9976130,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD355500,3,1.5,1244,2725,1952,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/613-Kensington-Pl-NE-20011/home/10081320,MRIS,DC9980451,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-21-2017,propertytype:Townhouse,USD1653000,3,3.0,2100,1380,1953,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1517-26th-St-NW-20007/home/9928525,MRIS,DC9999373,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD745000,4,2.0,1880,1467,1906,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/544-14th-St-SE-20003/home/9917963,MRIS,DC10039690,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD1050000,3,3.0,2125,NA,1901,244,Sold,NA,NA,http://www.redfin.com/DC/Washington/1201-Kenyon-St-NW-20010/unit-4/home/123225133,MRIS,DC9995635,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD440000,3,2.0,1712,1600,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1929-H-St-NE-20002/home/10111879,MRIS,DC9958856,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD1275000,3,2.5,2042,1122,1907,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/101-Duddington-Pl-SE-20003/home/9890465,MRIS,DC10027586,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD995000,3,3.5,1940,NA,1910,350,Sold,NA,NA,http://www.redfin.com/DC/Washington/1128-Columbia-Rd-NW-20009/unit-2/home/96526603,MRIS,DC10018147,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD735000,4,3.5,2078,2340,2017,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1540-Levis-St-NE-20002/unit-B/home/114111537,MRIS,DC9949933,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-19-2017,propertytype:Townhouse,USD675000,4,2.0,1462,1500,1895,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/47-Randolph-Pl-NW-20001/home/10047510,MRIS,DC10021507,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-5-2017,propertytype:Townhouse,USD669000,4,2.0,1460,2156,1919,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3812-13th-St-NW-20011/home/10026014,MRIS,DC9982584,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,,propertytype:Townhouse,USD840000,4,3.0,1892,1616,1915,NA,,NA,NA,http://www.redfin.com/DC/Washington/75-New-York-Ave-NW-20001/home/9888841,,,N,Y,NA
PAST SALE,,propertytype:Multi-Family (2-4 Unit),USD430000,4,4.0,3146,2805,1932,NA,,NA,NA,http://www.redfin.com/DC/Washington/1224-Holbrook-St-NE-20002/home/10096819,,,N,Y,NA
PAST SALE,September-11-2017,propertytype:Townhouse,USD500000,3,1.5,1640,2125,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1245-Emerson-St-NE-20017/home/10093042,MRIS,DC10018839,N,Y,"Monday- Aug 21, 2017"
PAST SALE,,propertytype:Townhouse,USD995000,3,1.5,1481,1900,1915,NA,,NA,NA,http://www.redfin.com/DC/Washington/4123-8th-St-NW-20011/home/10051093,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD669500,3,2.5,1728,NA,1961,NA,,NA,NA,http://www.redfin.com/DC/Washington/739-Delaware-Ave-SW-20024/unit-189/home/9885594,,,N,Y,NA
PAST SALE,September-15-2017,propertytype:Townhouse,USD1167000,4,3.5,2508,1330,1912,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/648-6th-St-NE-20002/home/9896776,MRIS,DC10027485,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD418847,3,1.0,1362,NA,1912,NA,,NA,NA,http://www.redfin.com/DC/Washington/3016-Sherman-Ave-NW-20001/home/10029428,,,N,Y,NA
PAST SALE,September-14-2017,propertytype:Townhouse,USD744000,4,3.5,2240,2886,1937,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/113-Hamilton-St-NW-20011/home/10069496,MRIS,DC10018119,N,Y,"Sunday- Aug 27, 2017"
PAST SALE,September-13-2017,propertytype:Townhouse,USD1155000,5,3.5,1544,2203,1919,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1360-E-Capitol-St-NE-20003/home/9914073,MRIS,DC10035910,N,Y,"Friday- Aug 25, 2017"
PAST SALE,September-12-2017,propertytype:Townhouse,USD849000,3,2.5,2056,2556,1913,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3617-13th-St-NW-20010/home/10026748,MRIS,DC10026212,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD520000,3,1.0,1440,NA,1923,NA,,NA,NA,http://www.redfin.com/DC/Washington/742-Princeton-Pl-NW-20010/home/10042423,,,N,Y,NA
PAST SALE,,propertytype:Multi-Family (2-4 Unit),USD1005000,3,3.0,2193,1596,1900,NA,,NA,NA,http://www.redfin.com/DC/Washington/1537-8th-St-NW-20001/home/9878932,,,N,Y,NA
PAST SALE,September-15-2017,propertytype:Townhouse,USD351000,3,1.5,1264,3928,1956,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1114-Galloway-St-NE-20011/home/10088999,MRIS,DC9904057,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD535000,3,2.0,1120,1758,1923,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4222-3rd-St-NW-20011/home/10064609,MRIS,DC10011028,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Single Family Residential,USD520000,3,2.0,1500,2313,1905,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5423-8th-St-NW-20011/home/10052198,MRIS,DC9986626,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD795000,4,3.5,1368,2390,1923,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4505-Arkansas-Ave-NW-20011/home/10025295,MRIS,DC10028933,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Townhouse,USD1190000,5,4.0,2898,2598,1910,NA,,NA,NA,http://www.redfin.com/DC/Washington/3535-13th-St-NW-20010/home/10027407,,,N,Y,NA
PAST SALE,,propertytype:Multi-Family (2-4 Unit),USD545000,8,4.0,3697,3559,1934,NA,,NA,NA,http://www.redfin.com/DC/Washington/1281-Simms-Pl-NE-20002/home/10094501,,,N,Y,NA
PAST SALE,,propertytype:Multi-Family (2-4 Unit),USD350000,4,4.0,2720,5327,1937,NA,,NA,NA,http://www.redfin.com/DC/Washington/5017-1st-St-NW-20011/home/10069922,,,N,Y,NA
PAST SALE,September-11-2017,propertytype:Condo/Co-op,USD2395000,3,3.5,2570,NA,2017,247,Sold,NA,NA,http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-3/home/113899373,MRIS,DC9944325,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-14-2017,propertytype:Single Family Residential,USD800000,3,3.5,1518,3956,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3119-Patterson-Pl-NW-20015/home/9994265,MRIS,DC9929816,N,Y,"Sunday- Aug 27, 2017"
PAST SALE,September-6-2017,propertytype:Single Family Residential,USD797500,3,2.5,1883,8100,1952,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/6931-33rd-St-NW-20015/home/9996650,MRIS,DC9972636,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD950000,5,5.0,1944,3300,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1510-Van-Buren-St-NW-20012/home/10018764,MRIS,DC10028231,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-7-2017,propertytype:Single Family Residential,USD1149000,5,3.5,2900,8018,1948,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3270-Aberfoyle-Pl-NW-20015/home/9995973,MRIS,DC9996875,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,,propertytype:Single Family Residential,USD570000,3,1.5,1242,3275,1938,NA,,NA,NA,http://www.redfin.com/DC/Washington/6304-Piney-Branch-Rd-NW-20011/home/10036214,,,N,Y,NA
PAST SALE,September-18-2017,propertytype:Townhouse,USD549000,3,2.5,1550,1307,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/6650-Blair-Rd-NW-20012/home/10067228,MRIS,DC10005403,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-18-2017,propertytype:Single Family Residential,USD586900,3,2.0,1008,5026,1939,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/6208-Sligo-Mill-Rd-NE-20011/home/10078937,MRIS,DC9995446,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD1067500,3,3.5,2450,1995,1925,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3620-Norton-Pl-NW-20016/home/9973579,MRIS,DC10017433,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-15-2017,propertytype:Single Family Residential,USD895000,3,2.5,1380,3436,1923,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4401-River-Rd-NW-20016/home/9949290,MRIS,DC10011041,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD954000,4,2.5,2200,1584,1932,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3751-W-St-NW-20007/home/9934233,MRIS,DC10023108,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-7-2017,propertytype:Townhouse,USD890000,5,3.0,2400,2316,1928,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3703-S-St-NW-20007/home/9935937,MRIS,DC10023794,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD820000,3,2.0,1260,2281,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3831-S-St-NW-20007/home/9936391,MRIS,DC10059631,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD1930000,3,4.0,3192,1633,1998,287,Sold,NA,NA,http://www.redfin.com/VA/Alexandria/704-Kahn-Pl-22314/home/11873081,MRIS,AX9862340,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Single Family Residential,USD306000,3,1.5,1706,4892,1905,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3219-5th-St-SE-20032/home/10165508,MRIS,DC9964812,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Single Family Residential,USD435000,6,4.0,3416,3840,1936,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2011-16th-St-SE-20020/home/10158061,MRIS,DC10027764,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,,propertytype:Multi-Family (2-4 Unit),USD447500,6,4.0,3248,4201,1943,NA,,NA,NA,http://www.redfin.com/DC/Washington/436-Mellon-St-SE-20032/home/10166447,,,N,Y,NA
PAST SALE,,propertytype:Townhouse,USD311000,3,2.5,1400,1929,1978,NA,,NA,NA,http://www.redfin.com/DC/Washington/1954-Valley-Ter-SE-20032/home/10162503,,,N,Y,NA
PAST SALE,,propertytype:Townhouse,USD115000,3,3.5,1160,2321,1915,NA,,NA,NA,http://www.redfin.com/DC/Washington/2012-4th-St-NE-20002/home/10075043,,,N,Y,NA
PAST SALE,,propertytype:Single Family Residential,USD252000,3,1.5,1150,7059,1963,NA,,NA,NA,http://www.redfin.com/DC/Washington/4142-2nd-St-SW-20032/home/10182445,,,N,Y,NA
PAST SALE,,propertytype:Townhouse,USD578000,3,2.5,1816,1500,1905,NA,,NA,NA,http://www.redfin.com/DC/Washington/222-Seaton-Pl-NE-20002/home/10075453,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Townhouse,USD550000,3,2.0,1140,1115,1922,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/220-Ascot-Pl-NE-20002/home/10074619,MRIS,DC10023278,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Multi-Family (2-4 Unit),USD1450000,4,4.5,3336,2147,1900,NA,,NA,NA,http://www.redfin.com/DC/Washington/1312-13th-St-NW-20005/home/9872707,,,N,Y,NA
PAST SALE,,propertytype:Townhouse,USD239000,3,3.0,1280,1274,1912,NA,,NA,NA,http://www.redfin.com/DC/Washington/720-K-St-NE-20002/home/9900972,,,N,Y,NA
PAST SALE,,propertytype:Townhouse,USD822000,3,3.0,2355,1751,1905,NA,,NA,NA,http://www.redfin.com/DC/Washington/28-T-St-NE-20002/unit-2/home/10072345,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Townhouse,USD685000,4,2.0,2490,3920,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2701-6th-St-NE-20017/home/10075971,MRIS,DC9930706,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-5-2017,propertytype:Single Family Residential,USD2600000,4,3.5,4300,2762,1880,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1310-Vermont-Ave-NW-20005/home/9872499,MRIS,DC10002317,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-8-2017,propertytype:Single Family Residential,USD3850000,6,6.5,8024,12357,2015,458,Sold,NA,NA,http://www.redfin.com/DC/Washington/1909-Foxview-Cir-NW-20007/home/52386607,MRIS,DC9954914,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-6-2017,propertytype:Townhouse,USD2200000,5,3.5,2556,1953,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2709-P-St-NW-20007/home/9929637,MRIS,DC9923356,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-6-2017,propertytype:Townhouse,USD610000,3,2.5,1320,900,1907,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1419-3rd-St-NW-20001/home/9887347,MRIS,DC9949601,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD1100000,3,2.5,1496,1280,1902,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/720-4th-St-NE-20002/home/9892571,MRIS,DC9985584,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-11-2017,propertytype:Single Family Residential,USD95000,3,2.0,1375,6250,1945,NA,Sold,NA,NA,http://www.redfin.com/MD/Fairmount-Heights/817-57th-Pl-20743/home/11011173,MRIS,PG9864858,N,Y,"Monday- Aug 21, 2017"
